region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke,Parameter name,description,recovery_time,haircut,forward_adjustment_factor,collateral_allocation_priority,collateral_secured_rank_for_ead_allocation,remark,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount,remaining_base_amt
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:3:1,P002,23516778.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,23516778.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,14110066.799999999,2202337.83,14110066.799999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110767:1:1,P001,28867309.0,HKD,CLS:0001704968,2024-12-31,M,1.0,018:RM:1800000000000000000001195085,18,2038-02-13,2024-12-31,NX,2018-02-13,HKD,HKD,1.0,,28867309.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,17320385.4,3532094.92,17320385.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110767:2:1,P001,28867309.0,HKD,CLS:0001704968,2024-12-31,M,1.0,018:RM:1800000000000000000001195085,18,2038-02-13,2024-12-31,NX,2018-02-13,HKD,HKD,1.0,,28867309.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,17320385.4,3532094.92,17320385.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110767:3:0,G007,99999999999.0,HKD,CLS:0001704968,2024-12-31,M,1.0,018:RM:1800000000000000000001195085,18,2038-02-13,2024-12-31,NX,2018-02-13,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,3532094.92,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110768:2:0,G007,99999999999.0,HKD,CLS:0001704858,2024-12-31,M,1.0,018:RM:1800000000000000000001217941,18,2025-01-31,2024-12-31,NX,2024-01-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110768:1:1,P001,8425024.0,HKD,CLS:0001704858,2024-12-31,M,1.0,018:RM:1800000000000000000001217941,18,2025-01-31,2024-12-31,NX,2024-01-18,HKD,HKD,1.0,,8425024.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,5055014.399999999,1000000.0,5055014.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000104234:2:0,G007,99999999999.0,HKD,CLS:0001570265,2024-12-31,M,1.0,018:RM:1800000000000000000001092001,18,2025-02-28,2024-12-31,NX,2024-03-21,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,250000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000104234:1:1,P002,5819110.0,HKD,CLS:0001570265,2024-12-31,M,1.0,018:RM:1800000000000000000001092001,18,2025-02-28,2024-12-31,NX,2024-03-21,HKD,HKD,1.0,,5819110.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,3491466.0,250000.0,3491466.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103086:1:2,P003,29804545.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052620,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,29804545.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,17882727.0,500000.0,17882727.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103087:4:0,G007,99999999999.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052619,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,500000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103088:4:0,G007,99999999999.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052232,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,500000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103088:1:2,P003,55429185.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052232,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,55429185.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,33257511.0,500000.0,33257511.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109388:2:1,P003,23718066.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000979503,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,23718066.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,14230839.6,2651756.4,14230839.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109388:3:1,P003,24174182.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000979503,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,24174182.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,14504509.2,2651756.4,14504509.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109388:4:0,G007,99999999999.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000979503,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2651756.4,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:1:0,G007,99999999999.0,HKD,CLS:0001687163,2024-12-31,M,1.0,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:19:0,T008,1000000.0,USD,CLS:0001687163,2024-12-31,M,7.7629504,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,USD,HKD,1.0,,7762950.420379639,52,HIGH YIELD DEPOSIT   INCLUDING STRU,0.08,0.4,,1,2,,4657770.252227783,,4657770.252227783,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:2:0,G007,99999999999.0,HKD,CLS:0001687163,2024-12-31,M,1.0,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:18:0,T008,1000000.0,USD,CLS:0001687163,2024-12-31,M,7.7629504,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,USD,HKD,1.0,,7762950.420379639,52,HIGH YIELD DEPOSIT   INCLUDING STRU,0.08,0.4,,1,2,,4657770.252227783,,4657770.252227783,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:17:0,T008,1000000.0,USD,CLS:0001687163,2024-12-31,M,7.7629504,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,USD,HKD,1.0,,7762950.420379639,52,HIGH YIELD DEPOSIT   INCLUDING STRU,0.08,0.4,,1,2,,4657770.252227783,,4657770.252227783,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:93:0,O007,1706854.0,HKD,CLS:1000658735,2024-12-31,M,1.0,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,1706854.0,24,UNIT TRUST / MUTUAL FUNDS,0.08,0.4,,1,2,,1024112.3999999999,517898.78,1024112.3999999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:12:0,T005,0.0,AUD,CLS:1000658735,2024-12-31,M,4.822252,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,AUD,HKD,1.0,,0.0,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,0.0,517898.78,0.0,517898.78
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:30:0,T005,2.0,GBP,CLS:1000658735,2024-12-31,M,9.741366,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,GBP,HKD,1.0,,19.48273277282715,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,19.48273277282715,517898.78,19.48273277282715,517879.2972672272
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:9:0,T005,15647.0,USD,CLS:1000658735,2024-12-31,M,7.7629504,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,USD,HKD,1.0,,121466.8852276802,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,121466.8852276802,517898.78,121466.8852276802,396431.8947723198
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:16:0,T005,0.0,CNY,CLS:1000658735,2024-12-31,M,1.0600879,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,CNY,HKD,1.0,,0.0,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,0.0,517898.78,0.0,517898.78
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:11:0,T005,0.0,NZD,CLS:1000658735,2024-12-31,M,4.3665833,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,NZD,HKD,1.0,,0.0,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,0.0,517898.78,0.0,517898.78
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:14:0,T005,0.0,JPY,CLS:1000658735,2024-12-31,M,0.04960189,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,JPY,HKD,1.0,,0.0,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,0.0,517898.78,0.0,517898.78
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:19:0,S001,1402475.0,HKD,CLS:1000658735,2024-12-31,M,1.0,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,1402475.0,36,HK LISTED SHARES,0.08,0.25,Heng Seng Index,3,2,,1051856.25,517898.78,1051856.25,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:105:0,O007,117018.0,USD,CLS:1000658735,2024-12-31,M,7.7629504,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,USD,HKD,1.0,,908404.9322919846,24,UNIT TRUST / MUTUAL FUNDS,0.08,0.4,,1,2,,545042.9593751907,517898.78,545042.9593751907,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:8:0,T005,6.0,CAD,CLS:1000658735,2024-12-31,M,5.409031,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,CAD,HKD,1.0,,32.454185485839844,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,32.454185485839844,517898.78,32.454185485839844,517866.3258145142
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:110:0,O007,278651.0,USD,CLS:1000658735,2024-12-31,M,7.7629504,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,USD,HKD,1.0,,2163153.8975892067,24,UNIT TRUST / MUTUAL FUNDS,0.08,0.4,,1,2,,1297892.3385535239,517898.78,1297892.3385535239,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105698:1:0,G007,99999999999.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001120310,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,28000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105698:4:0,O009,1.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001120310,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,1.0,26,ALL OTHER INTANGIBLE SECURITIES,0.5,0.9,,1,3,,0.09999999999999998,28000000.0,0.09999999999999998,27999999.9
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105698:2:0,O009,1.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001120310,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,1.0,26,ALL OTHER INTANGIBLE SECURITIES,0.5,0.9,,1,3,,0.09999999999999998,28000000.0,0.09999999999999998,27999999.9
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105698:3:0,O009,1.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001120310,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,1.0,26,ALL OTHER INTANGIBLE SECURITIES,0.5,0.9,,1,3,,0.09999999999999998,28000000.0,0.09999999999999998,27999999.9
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107426:2:0,O010,104334.0,USD,CLS:1000657864,2024-12-31,M,7.7629504,018:RM:1800000000000000000000269395,18,2025-04-30,2024-12-31,NX,2024-04-24,USD,HKD,1.0,,809939.6691598892,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,485963.8014959335,164.57,485963.8014959335,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000108946:3:0,O010,1630973.0,HKD,CLS:1000610896,2024-12-31,M,1.0,018:RM:1800000000000000000000998580,18,2025-02-28,2024-12-31,NX,2024-02-21,HKD,HKD,1.0,,1630973.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,978583.7999999999,11.08,978583.7999999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100114:5:0,G007,99999999999.0,HKD,CLS:1000590553,2024-12-31,M,1.0,018:RM:1800000000000000000000418572,18,2024-03-31,2024-12-31,NX,2023-11-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100114:1:0,G007,99999999999.0,HKD,CLS:1000590553,2024-12-31,M,1.0,018:RM:1800000000000000000000418572,18,2024-03-31,2024-12-31,NX,2023-11-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102012:2:0,E001,9000000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000001026981,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,9000000.0,8,"MACHINES, EQUIPMENT, ETC.",0.5,0.4,,1,3,,5400000.0,1650015.0,5400000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110420:2:0,G007,99999999999.0,HKD,CLS:0001696406,2024-12-31,M,1.0,018:RM:1800000000000000000001209310,18,2025-09-30,2024-12-31,NX,2024-09-24,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,200000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110420:1:1,P003,4343424.0,HKD,CLS:0001696406,2024-12-31,M,1.0,018:RM:1800000000000000000001209310,18,2025-09-30,2024-12-31,NX,2024-09-24,HKD,HKD,1.0,,4343424.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,2606054.4,200000.0,2606054.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101687:4:1,P005,3400000.0,HKD,CLS:1000365473,2024-12-31,M,1.0,018:RM:1800000000000000000001013369,18,2024-08-31,2024-12-31,NX,2024-05-31,HKD,HKD,1.0,,3400000.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,2040000.0,,2040000.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101687:5:0,G007,99999999999.0,HKD,CLS:1000365473,2024-12-31,M,1.0,018:RM:1800000000000000000001013369,18,2024-08-31,2024-12-31,NX,2024-05-31,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101687:3:1,P005,3100000.0,HKD,CLS:1000365473,2024-12-31,M,1.0,018:RM:1800000000000000000001013369,18,2024-08-31,2024-12-31,NX,2024-05-31,HKD,HKD,1.0,,3100000.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,1860000.0,,1860000.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101687:1:1,P003,13000000.0,HKD,CLS:1000365473,2024-12-31,M,1.0,018:RM:1800000000000000000001013369,18,2024-08-31,2024-12-31,NX,2024-05-31,HKD,HKD,1.0,,13000000.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7800000.0,,7800000.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101687:2:1,P003,13100000.0,HKD,CLS:1000365473,2024-12-31,M,1.0,018:RM:1800000000000000000001013369,18,2024-08-31,2024-12-31,NX,2024-05-31,HKD,HKD,1.0,,13100000.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7860000.0,,7860000.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107998:2:1,P003,12875479.0,HKD,CLS:0001649114,2024-12-31,M,1.0,018:RM:1800000000000000000001160670,18,2025-03-31,2024-12-31,NX,2024-03-18,HKD,HKD,1.0,,12875479.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7725287.399999999,1000000.0,7725287.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107998:3:0,G007,99999999999.0,HKD,CLS:0001649114,2024-12-31,M,1.0,018:RM:1800000000000000000001160670,18,2025-03-31,2024-12-31,NX,2024-03-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107998:4:0,G007,99999999999.0,HKD,CLS:0001649114,2024-12-31,M,1.0,018:RM:1800000000000000000001160670,18,2025-03-31,2024-12-31,NX,2024-03-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107998:5:0,G007,99999999999.0,HKD,CLS:0001649114,2024-12-31,M,1.0,018:RM:1800000000000000000001160670,18,2025-03-31,2024-12-31,NX,2024-03-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110964:2:0,G007,99999999999.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001226958,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,7000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110965:3:0,G007,99999999999.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001227419,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,7000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110965:1:3,P003,159640831.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001227419,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,159640831.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,95784498.6,7000000.0,95784498.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110968:1:0,G007,99999999999.0,HKD,CLS:0001711403,2024-12-31,M,1.0,018:RM:1800000000000000000001226734,18,2025-03-31,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1006189.6,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110968:2:1,P001,5945160.0,HKD,CLS:0001711403,2024-12-31,M,1.0,018:RM:1800000000000000000001226734,18,2025-03-31,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,5945160.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3567096.0,1006189.6,3567096.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103766:8:0,G007,39400000.0,HKD,CLS:0001587943,2024-12-31,M,1.0,018:RM:1800000000000000000001067867,18,2025-07-31,2024-12-31,NX,2024-09-30,HKD,HKD,1.0,,39400000.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,3939999.999999999,200000.0,3939999.999999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103766:9:1,P001,25414650.0,HKD,CLS:0001587943,2024-12-31,M,1.0,018:RM:1800000000000000000001067867,18,2025-07-31,2024-12-31,NX,2024-09-30,HKD,HKD,1.0,,25414650.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,15248790.0,200000.0,15248790.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103766:3:1,P003,9069698.0,HKD,CLS:0001587943,2024-12-31,M,1.0,018:RM:1800000000000000000001067867,18,2025-07-31,2024-12-31,NX,2024-09-30,HKD,HKD,1.0,,9069698.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,5441818.8,200000.0,5441818.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103766:10:0,G007,99999999999.0,HKD,CLS:0001587943,2024-12-31,M,1.0,018:RM:1800000000000000000001067867,18,2025-07-31,2024-12-31,NX,2024-09-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,200000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103766:2:0,G007,99999999999.0,HKD,CLS:0001587943,2024-12-31,M,1.0,018:RM:1800000000000000000001067867,18,2025-07-31,2024-12-31,NX,2024-09-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,200000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103766:5:1,P003,51095797.0,HKD,CLS:0001587943,2024-12-31,M,1.0,018:RM:1800000000000000000001067867,18,2025-07-31,2024-12-31,NX,2024-09-30,HKD,HKD,1.0,,51095797.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,30657478.2,200000.0,30657478.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107028:1:0,O010,4696312.0,HKD,CLS:1000578224,2024-12-31,M,1.0,018:RM:1800000000000000000001031827,18,2025-08-31,2024-12-31,NX,2024-08-13,HKD,HKD,1.0,,4696312.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,2817787.1999999997,,2817787.1999999997,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107466:2:0,G007,99999999999.0,HKD,CLS:0001645693,2024-12-31,M,1.0,018:RM:1800000000000000000001155538,18,2025-10-31,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,,9999999999.899998,
hk,PLEDGE_COLLATERAL,CLS:180000000000000001005095:3:1,P001,9176040.0,HKD,CLS:0001430902,2024-12-31,M,1.0,018:RM:1800000000000000000000929282,18,2025-03-01,2024-12-31,NX,2009-11-01,HKD,HKD,1.0,,9176040.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,5505624.0,30083.16,5505624.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001008875:6:1,P003,12798686.0,HKD,CLS:1000803172,2024-12-31,M,1.0,018:RM:1800000000000000000000962188,18,2040-01-31,2024-12-31,NX,2024-01-31,HKD,HKD,1.0,,12798686.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7679211.6,5764343.33,7679211.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001008875:3:0,G007,99999999999.0,HKD,CLS:1000803172,2024-12-31,M,1.0,018:RM:1800000000000000000000962188,18,2040-01-31,2024-12-31,NX,2024-01-31,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,5764343.33,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001012363:2:0,G007,15960000.0,HKD,CLS:0001331208,2024-12-31,M,1.0,018:RM:1800000000000000000000986029,18,2026-12-28,2024-12-31,NX,2006-12-21,HKD,HKD,1.0,,15960000.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,1595999.9999999995,730811.9,1595999.9999999995,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001012363:1:1,P001,57444707.0,HKD,CLS:0001331208,2024-12-31,M,1.0,018:RM:1800000000000000000000986029,18,2026-12-28,2024-12-31,NX,2006-12-21,HKD,HKD,1.0,,57444707.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,34466824.199999996,730811.9,34466824.199999996,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001012418:1:1,P001,4379139.0,HKD,CLS:0001329481,2024-12-31,M,1.0,018:RM:1800000000000000000000984467,18,2031-12-11,2024-12-31,NX,2006-12-07,HKD,HKD,1.0,,4379139.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2627483.4,586876.83,2627483.4,0
