region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:77:0,T003,39196477.0,USD,CLS:0001405155,2024-12-31,M,7.7629504,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,USD,HKD,1.0,,304280307.60455084
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:78:0,T003,1.0,JPY,CLS:0001405155,2024-12-31,M,0.04960189,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,JPY,HKD,1.0,,0.04960189014673233
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:79:0,T003,0.0,GBP,CLS:0001405155,2024-12-31,M,9.741366,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,GBP,HKD,1.0,,0.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:80:0,T003,0.0,AUD,CLS:0001405155,2024-12-31,M,4.822252,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,AUD,HKD,1.0,,0.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:76:0,T003,585469.0,EUR,CLS:0001405155,2024-12-31,M,8.07461,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,EUR,HKD,1.0,,4727433.699510574
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102338:8:0,O010,6198040.0,HKD,CLS:1000630265,2024-12-31,M,1.0,018:RM:1800000000000000000001033038,18,2025-07-31,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,6198040.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102338:6:1,P002,3974012.0,HKD,CLS:1000629984,2024-12-31,M,1.0,018:RM:1800000000000000000001033038,18,2025-07-31,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,3974012.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102338:7:1,P002,4268384.0,HKD,CLS:1000629984,2024-12-31,M,1.0,018:RM:1800000000000000000001033038,18,2025-07-31,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,4268384.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102338:4:1,P002,4906188.0,HKD,CLS:1000629984,2024-12-31,M,1.0,018:RM:1800000000000000000001033038,18,2025-07-31,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,4906188.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102338:9:0,G007,99999999999.0,HKD,CLS:1000629984,2024-12-31,M,1.0,018:RM:1800000000000000000001033038,18,2025-07-31,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102338:5:1,P002,8340520.0,HKD,CLS:1000629984,2024-12-31,M,1.0,018:RM:1800000000000000000001033038,18,2025-07-31,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,8340520.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:1:1,P002,52819621.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,52819621.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:5:0,G007,99999999999.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:8:0,G007,99999999999.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:2:1,P005,1142651.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,1142651.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:14:1,P005,1142651.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,1142651.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:16:1,P005,1142651.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,1142651.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:15:1,P005,1142651.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,1142651.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:3:1,P005,1142651.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,1142651.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103893:7:0,G007,99999999999.0,HKD,CLS:0001542523,2024-12-31,M,1.0,018:RM:1800000000000000000001078156,18,2025-07-31,2024-12-31,NX,2024-08-16,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107620:48:0,O010,9885001.0,HKD,CLS:1000465569,2024-12-31,M,1.0,018:RM:1800000000000000000001150845,18,2025-05-31,2024-12-31,NX,2024-05-30,HKD,HKD,1.0,,9885001.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000085180:1:0,G007,99999999999.0,HKD,CLS:1000315049,2024-12-31,M,1.0,018:RM:1800000000000000000000403769,18,2034-10-31,2024-12-31,NX,2019-10-31,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000085180:2:1,P002,13206029.0,HKD,CLS:1000315049,2024-12-31,M,1.0,018:RM:1800000000000000000000403769,18,2034-10-31,2024-12-31,NX,2019-10-31,HKD,HKD,1.0,,13206029.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100922:2:0,G007,99999999999.0,USD,CLS:1000742582,2024-12-31,M,7.7629504,018:RM:1800000000000000000000969665,18,2025-03-31,2024-12-31,NX,2024-11-26,USD,HKD,1.0,,776295042030.2009
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100922:18:0,T008,15425000.0,USD,CLS:1000742582,2024-12-31,M,7.7629504,018:RM:1800000000000000000000969665,18,2025-03-31,2024-12-31,NX,2024-11-26,USD,HKD,1.0,,119743510.23435593
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100922:19:0,T008,6200000.0,USD,CLS:1000742582,2024-12-31,M,7.7629504,018:RM:1800000000000000000000969665,18,2025-03-31,2024-12-31,NX,2024-11-26,USD,HKD,1.0,,48130292.60635376
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100922:3:0,G007,99999999999.0,USD,CLS:1000742582,2024-12-31,M,7.7629504,018:RM:1800000000000000000000969665,18,2025-03-31,2024-12-31,NX,2024-11-26,USD,HKD,1.0,,776295042030.2009
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100922:20:0,T008,2700000.0,USD,CLS:1000742582,2024-12-31,M,7.7629504,018:RM:1800000000000000000000969665,18,2025-03-31,2024-12-31,NX,2024-11-26,USD,HKD,1.0,,20959966.135025024
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100922:6:0,O009,0.0,USD,CLS:1000742582,2024-12-31,M,7.7629504,018:RM:1800000000000000000000969665,18,2025-03-31,2024-12-31,NX,2024-11-26,USD,HKD,1.0,,0.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105571:2:0,G007,99999999999.0,HKD,CLS:0001605336,2024-12-31,M,1.0,018:RM:1800000000000000000001117354,18,2034-09-30,2024-12-31,NX,2014-09-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105571:1:1,P001,6189361.0,HKD,CLS:0001605336,2024-12-31,M,1.0,018:RM:1800000000000000000001117354,18,2034-09-30,2024-12-31,NX,2014-09-30,HKD,HKD,1.0,,6189361.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105571:3:1,P001,8093780.0,HKD,CLS:0001605336,2024-12-31,M,1.0,018:RM:1800000000000000000001117354,18,2034-09-30,2024-12-31,NX,2014-09-30,HKD,HKD,1.0,,8093780.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105572:6:1,P001,4720869.0,HKD,CLS:1000447399,2024-12-31,M,1.0,018:RM:1800000000000000000001115912,18,2025-05-31,2024-12-31,NX,2024-05-21,HKD,HKD,1.0,,4720869.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105572:8:1,P003,13600858.0,HKD,CLS:1000447399,2024-12-31,M,1.0,018:RM:1800000000000000000001115912,18,2025-05-31,2024-12-31,NX,2024-05-21,HKD,HKD,1.0,,13600858.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105572:4:1,P001,9913826.0,HKD,CLS:1000447399,2024-12-31,M,1.0,018:RM:1800000000000000000001115912,18,2025-05-31,2024-12-31,NX,2024-05-21,HKD,HKD,1.0,,9913826.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105572:7:0,G007,99999999999.0,HKD,CLS:1000447399,2024-12-31,M,1.0,018:RM:1800000000000000000001115912,18,2025-05-31,2024-12-31,NX,2024-05-21,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105572:2:1,P001,5192956.0,HKD,CLS:1000447399,2024-12-31,M,1.0,018:RM:1800000000000000000001115912,18,2025-05-31,2024-12-31,NX,2024-05-21,HKD,HKD,1.0,,5192956.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105572:5:1,P001,6609217.0,HKD,CLS:1000447399,2024-12-31,M,1.0,018:RM:1800000000000000000001115912,18,2025-05-31,2024-12-31,NX,2024-05-21,HKD,HKD,1.0,,6609217.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107053:3:0,G007,99999999999.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000001221186,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107053:1:0,G007,99999999999.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000001221186,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107053:2:0,O009,1.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000001221186,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:2:0,G007,99999999999.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:2:0,G007,99999999999.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:4:1,P003,12590022.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,12590022.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:4:1,P003,12590022.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,12590022.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:3:1,P003,11137327.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,11137327.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:3:1,P003,11137327.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,11137327.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:1:1,P003,19369266.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,19369266.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110095:1:1,P003,19369266.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000001197471,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,19369266.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102902:1:0,G007,99999999999.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000001039376,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103971:1:2,P001,31000000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000929583,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,31000000.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107652:1:1,P001,4709526.0,HKD,CLS:0001643000,2024-12-31,M,1.0,018:RM:1800000000000000000001156969,18,2046-01-29,2024-12-31,NX,2016-01-29,HKD,HKD,1.0,,4709526.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107656:3:1,P003,8888304.0,HKD,CLS:0001641199,2024-12-31,M,1.0,018:RM:1800000000000000000001156856,18,2025-04-30,2024-12-31,NX,2024-04-22,HKD,HKD,1.0,,8888304.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000107656:2:0,G007,99999999999.0,HKD,CLS:0001641199,2024-12-31,M,1.0,018:RM:1800000000000000000001156856,18,2025-04-30,2024-12-31,NX,2024-04-22,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101095:3:0,G006,860000000.0,CNY,CLS:1000826437,2024-12-31,M,1.0600879,018:RM:1800000000000000000001092301,18,2026-07-27,2024-12-31,NX,2024-05-27,CNY,HKD,1.0,,911675610.5422974
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110152:5:0,O010,592617.0,USD,CLS:0001718211,2024-12-31,M,7.7629504,018:RM:1800000000000000000001192595,18,2025-04-30,2024-12-31,NX,2024-07-17,USD,HKD,1.0,,4600456.38927412
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110178:3:0,G007,99999999999.0,HKD,CLS:0001687366,2024-12-31,M,1.0,018:RM:1800000000000000000001202506,18,2025-06-30,2024-12-31,NX,2024-06-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110178:1:1,P003,10904102.0,HKD,CLS:0001687366,2024-12-31,M,1.0,018:RM:1800000000000000000001202506,18,2025-06-30,2024-12-31,NX,2024-06-27,HKD,HKD,1.0,,10904102.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110178:2:1,P001,20671188.0,HKD,CLS:0001687366,2024-12-31,M,1.0,018:RM:1800000000000000000001202506,18,2025-06-30,2024-12-31,NX,2024-06-27,HKD,HKD,1.0,,20671188.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109771:1:1,P001,10581679.0,HKD,CLS:0001673493,2024-12-31,M,1.0,018:RM:1800000000000000000001032087,18,2047-02-13,2024-12-31,NX,2017-02-13,HKD,HKD,1.0,,10581679.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109771:2:0,G007,99999999999.0,HKD,CLS:0001673493,2024-12-31,M,1.0,018:RM:1800000000000000000001032087,18,2047-02-13,2024-12-31,NX,2017-02-13,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102521:2:1,P002,10994931.0,HKD,CLS:0001456809,2024-12-31,M,1.0,018:RM:1800000000000000000001035796,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,10994931.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102521:3:1,P003,2357482.0,HKD,CLS:0001456809,2024-12-31,M,1.0,018:RM:1800000000000000000001035796,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,2357482.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102521:1:1,P001,12274261.0,HKD,CLS:0001456809,2024-12-31,M,1.0,018:RM:1800000000000000000001035796,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,12274261.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102522:5:0,G007,99999999999.0,HKD,CLS:0001456809,2024-12-31,M,1.0,018:RM:1800000000000000000001035735,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102522:1:0,G007,99999999999.0,HKD,CLS:0001456809,2024-12-31,M,1.0,018:RM:1800000000000000000001035735,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110196:5:0,G007,99999999999.0,HKD,CLS:0001685656,2024-12-31,M,1.0,018:RM:1800000000000000000001119911,18,2025-05-31,2024-12-31,NX,2024-05-16,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110196:1:1,P001,5476208.0,HKD,CLS:0001685656,2024-12-31,M,1.0,018:RM:1800000000000000000001119911,18,2025-05-31,2024-12-31,NX,2024-05-16,HKD,HKD,1.0,,5476208.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110196:2:1,P001,5192956.0,HKD,CLS:0001685656,2024-12-31,M,1.0,018:RM:1800000000000000000001119911,18,2025-05-31,2024-12-31,NX,2024-05-16,HKD,HKD,1.0,,5192956.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110196:3:1,P001,5192956.0,HKD,CLS:0001685656,2024-12-31,M,1.0,018:RM:1800000000000000000001119911,18,2025-05-31,2024-12-31,NX,2024-05-16,HKD,HKD,1.0,,5192956.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110196:4:1,P001,3399026.0,HKD,CLS:0001685656,2024-12-31,M,1.0,018:RM:1800000000000000000001119911,18,2025-05-31,2024-12-31,NX,2024-05-16,HKD,HKD,1.0,,3399026.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110232:3:0,G007,99999999999.0,HKD,CLS:0001688532,2024-12-31,M,1.0,018:RM:1800000000000000000001201584,18,2025-04-30,2024-12-31,NX,2024-05-23,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110232:1:1,P003,12031232.0,HKD,CLS:0001688532,2024-12-31,M,1.0,018:RM:1800000000000000000001201584,18,2025-04-30,2024-12-31,NX,2024-05-23,HKD,HKD,1.0,,12031232.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110232:4:0,G007,99999999999.0,HKD,CLS:0001688532,2024-12-31,M,1.0,018:RM:1800000000000000000001201584,18,2025-04-30,2024-12-31,NX,2024-05-23,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110232:2:0,G007,99999999999.0,HKD,CLS:0001688532,2024-12-31,M,1.0,018:RM:1800000000000000000001201584,18,2025-04-30,2024-12-31,NX,2024-05-23,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:6:0,G007,99999999999.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:1:1,P001,27513127.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,27513127.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:4:1,P002,4703355.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,4703355.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:5:0,G007,99999999999.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:9:0,G007,99999999999.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:2:1,P002,52912751.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,52912751.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110759:3:1,P002,23516778.0,HKD,CLS:0001721542,2024-12-31,M,1.0,018:RM:1800000000000000000001217218,18,2038-08-27,2024-12-31,NX,2018-08-27,HKD,HKD,1.0,,23516778.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110767:1:1,P001,28867309.0,HKD,CLS:0001704968,2024-12-31,M,1.0,018:RM:1800000000000000000001195085,18,2038-02-13,2024-12-31,NX,2018-02-13,HKD,HKD,1.0,,28867309.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110767:2:1,P001,28867309.0,HKD,CLS:0001704968,2024-12-31,M,1.0,018:RM:1800000000000000000001195085,18,2038-02-13,2024-12-31,NX,2018-02-13,HKD,HKD,1.0,,28867309.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110767:3:0,G007,99999999999.0,HKD,CLS:0001704968,2024-12-31,M,1.0,018:RM:1800000000000000000001195085,18,2038-02-13,2024-12-31,NX,2018-02-13,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110768:2:0,G007,99999999999.0,HKD,CLS:0001704858,2024-12-31,M,1.0,018:RM:1800000000000000000001217941,18,2025-01-31,2024-12-31,NX,2024-01-18,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110768:1:1,P001,8425024.0,HKD,CLS:0001704858,2024-12-31,M,1.0,018:RM:1800000000000000000001217941,18,2025-01-31,2024-12-31,NX,2024-01-18,HKD,HKD,1.0,,8425024.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000104234:2:0,G007,99999999999.0,HKD,CLS:0001570265,2024-12-31,M,1.0,018:RM:1800000000000000000001092001,18,2025-02-28,2024-12-31,NX,2024-03-21,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000104234:1:1,P002,5819110.0,HKD,CLS:0001570265,2024-12-31,M,1.0,018:RM:1800000000000000000001092001,18,2025-02-28,2024-12-31,NX,2024-03-21,HKD,HKD,1.0,,5819110.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103086:1:2,P003,29804545.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052620,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,29804545.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103087:4:0,G007,99999999999.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052619,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103088:4:0,G007,99999999999.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052232,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103088:1:2,P003,55429185.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001052232,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,55429185.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109388:2:1,P003,23718066.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000979503,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,23718066.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109388:3:1,P003,24174182.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000979503,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,24174182.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109388:4:0,G007,99999999999.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000979503,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:1:0,G007,99999999999.0,HKD,CLS:0001687163,2024-12-31,M,1.0,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:19:0,T008,1000000.0,USD,CLS:0001687163,2024-12-31,M,7.7629504,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,USD,HKD,1.0,,7762950.420379639
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:2:0,G007,99999999999.0,HKD,CLS:0001687163,2024-12-31,M,1.0,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:18:0,T008,1000000.0,USD,CLS:0001687163,2024-12-31,M,7.7629504,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,USD,HKD,1.0,,7762950.420379639
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109952:17:0,T008,1000000.0,USD,CLS:0001687163,2024-12-31,M,7.7629504,018:RM:1800000000000000000001173186,18,2025-07-31,2024-12-31,NX,2024-07-25,USD,HKD,1.0,,7762950.420379639
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:93:0,O007,1706854.0,HKD,CLS:1000658735,2024-12-31,M,1.0,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,HKD,HKD,1.0,,1706854.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:12:0,T005,0.0,AUD,CLS:1000658735,2024-12-31,M,4.822252,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,AUD,HKD,1.0,,0.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:30:0,T005,2.0,GBP,CLS:1000658735,2024-12-31,M,9.741366,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,GBP,HKD,1.0,,19.48273277282715
hk,PLEDGE_COLLATERAL,CLS:180000000000000000110001:9:0,T005,15647.0,USD,CLS:1000658735,2024-12-31,M,7.7629504,018:RM:1800000000000000000001159074,18,2025-05-31,2024-12-31,NX,2024-05-28,USD,HKD,1.0,,121466.8852276802
